Source,Destination,Length,Sequence,MessageType,Label
0,3,58,28149,8,0
0,3,60,28027,0,1
0,3,78,14849,11,0
0,3,58,28150,0,0
0,3,58,28150,8,0
0,3,60,28027,8,1
0,3,60,27967,0,1
0,3,58,28151,0,0
0,3,58,28151,8,0
0,3,60,28089,0,1
0,3,78,14850,11,0
0,3,58,28152,0,0
0,3,58,28152,8,0
0,3,60,27916,8,1
0,3,60,28029,0,1
0,3,58,28153,0,0
0,3,58,28153,8,0
0,3,60,28029,8,1
0,3,78,14851,11,0
0,3,58,28154,0,0
0,3,58,28154,8,0
0,3,60,27969,8,1
0,3,60,28030,0,1
0,3,58,28155,0,0
0,3,58,28155,8,0
0,3,60,27970,0,1
0,3,60,28093,0,1
0,3,78,14852,11,0
0,3,58,28156,0,0
0,3,58,28156,8,0
0,3,60,28093,8,1
1,3,60,27541,1,0
0,3,68,27541,9,0
0,3,60,27905,0,1
0,3,58,28157,0,0
0,3,58,28157,8,0
0,3,60,27935,0,1
0,3,78,14853,11,0
0,3,58,28158,0,0
0,3,58,28158,8,0
0,3,60,28095,0,1
0,3,58,28159,0,0
0,3,58,28159,8,0
0,3,60,27917,0,1
0,3,60,28096,0,1
0,3,78,14854,11,0
0,3,58,28160,0,0
0,3,58,28160,8,0
0,3,60,27974,0,1
1,3,60,27542,1,0
0,3,68,27542,9,0
0,3,58,28161,0,0
0,3,58,28161,8,0
0,3,60,28097,0,1
0,3,60,28097,8,1
0,3,78,14855,11,0
0,3,58,28162,0,0
0,3,58,28162,8,0
0,3,60,28099,0,1
0,3,58,28163,0,0
0,3,60,27918,0,1
0,3,58,28163,8,0
0,3,60,28101,0,1
0,3,78,14856,11,0
0,3,58,28164,0,0
0,3,58,28164,8,0
0,3,60,27938,0,1
0,3,58,28165,0,0
0,3,58,28165,8,0
0,3,60,28041,0,1
0,3,78,14857,11,0
0,3,58,28166,0,0
0,3,58,28166,8,0
0,3,60,27980,0,1
0,3,58,28167,0,0
0,3,58,28167,8,0
0,3,60,28103,0,1
0,3,78,14858,11,0
0,3,60,28103,8,1
0,3,58,28168,0,0
0,3,58,28168,8,0
0,3,60,27981,0,1
0,3,58,28169,0,0
0,3,58,28169,8,0
0,3,60,28043,0,1
0,3,78,14859,11,0
0,3,60,28104,0,1
0,3,58,28170,0,0
0,3,58,28170,8,0
0,3,60,28105,0,1
0,3,58,28171,0,0
0,3,58,28171,8,0
0,3,60,28105,8,1
0,3,78,14860,11,0
0,3,58,28172,0,0
0,3,58,28172,8,0
0,3,60,28045,8,1
0,3,60,28107,0,1
0,3,58,28173,0,0
0,3,58,28173,8,0
0,3,60,28046,0,1
0,3,78,14861,11,0
0,3,58,28174,0,0
0,3,58,28174,8,0
0,3,60,28108,0,1
0,3,60,28109,0,1
1,3,60,27543,1,0
0,3,68,27543,9,0
0,3,58,28175,0,0
0,3,58,28175,8,0
0,3,60,27943,0,1
0,3,60,28110,0,1
0,3,78,14862,11,0
0,3,58,28176,0,0
0,3,58,28176,8,0
0,3,60,27921,0,1
0,3,60,27944,0,1
0,3,58,28177,0,0
0,3,58,28177,8,0
0,3,60,27944,8,1
0,3,60,28051,0,1
0,3,78,14863,11,0
0,3,58,28178,0,0
0,3,58,28178,8,0
0,3,60,27991,8,1
0,3,60,28052,0,1
0,3,58,28179,0,0
0,3,58,28179,8,0
0,3,60,27945,8,1
0,3,78,14864,11,0
0,3,60,28114,0,1
0,3,58,28180,0,0
0,3,58,28180,8,0
0,3,60,28054,0,1
0,3,58,28181,0,0
0,3,58,28181,8,0
0,3,60,27995,0,1
0,3,60,28115,0,1
0,3,78,14865,11,0
0,3,58,28182,0,0
0,3,58,28182,8,0
0,3,60,27995,8,1
0,3,60,28057,0,1
0,3,58,28183,0,0
0,3,58,28183,8,0
0,3,60,28057,8,1
0,3,60,28117,0,1
0,3,78,14866,11,0
0,3,58,28184,0,0
0,3,58,28184,8,0
0,3,60,28058,0,1
0,3,58,28185,0,0
0,3,60,28059,0,1
0,3,58,28185,8,0
0,3,60,28119,0,1
0,3,78,14867,11,0
0,3,58,28186,0,0
0,3,58,28186,8,0
0,3,60,28119,8,1
1,3,60,27544,1,0
0,3,68,27544,9,0
0,3,60,28001,0,1
0,3,58,28187,0,0
0,3,58,28187,8,0
0,3,60,28120,0,1
1,3,60,27545,1,0
0,3,68,27545,9,0
0,3,78,14868,11,0
0,3,60,28120,8,1
0,3,58,28188,0,0
0,3,58,28188,8,0
0,3,60,28122,0,1
0,3,60,28123,0,1
0,3,58,28189,0,0
0,3,58,28189,8,0
0,3,60,28124,0,1
0,3,78,14869,11,0
0,3,60,28125,0,1
0,3,58,28190,0,0
0,3,58,28190,8,0
0,3,60,27951,8,1
0,3,58,28191,0,0
0,3,58,28191,8,0
0,3,60,28129,0,1
0,3,60,28131,0,1
0,3,78,14870,11,0
0,3,58,28192,0,0
0,3,58,28192,8,0
0,3,60,28132,0,1
0,3,60,28133,0,1
0,3,58,28193,0,0
0,3,58,28193,8,0
0,3,60,28073,0,1
0,3,60,28074,0,1
0,3,78,14871,11,0
0,3,58,28194,0,0
0,3,58,28194,8,0
0,3,60,28135,0,1
0,3,60,28135,8,1
0,3,58,28195,0,0
0,3,58,28195,8,0
0,3,60,28136,0,1
0,3,78,14872,11,0
0,3,60,28137,0,1
0,3,58,28196,0,0
0,3,58,28196,8,0
0,3,60,28017,0,1
0,3,58,28197,0,0
0,3,58,28197,8,0
0,3,60,28017,8,1
0,3,60,27909,0,1
0,3,78,14873,11,0
0,3,58,28198,0,0
0,3,58,28198,8,0
0,3,60,28079,0,1
0,3,60,28141,0,1
0,3,58,28199,0,0
0,3,58,28199,8,0
0,3,60,28142,0,1
0,3,60,28142,8,1
0,3,78,14874,11,0
0,3,58,28200,0,0
0,3,58,28200,8,0
0,3,60,27962,0,1
0,3,60,28145,0,1
0,3,58,28201,0,0
0,3,58,28201,8,0
0,3,60,28023,8,1
0,3,78,14875,11,0
0,3,60,28146,0,1
0,3,58,28202,0,0
0,3,58,28202,8,0
0,3,60,28146,8,1
0,3,60,28025,0,1
0,3,58,28203,0,0
0,3,58,28203,8,0
0,3,60,28147,0,1
0,3,78,14876,11,0
0,3,60,28085,8,1
0,3,58,28204,0,0
0,3,58,28204,8,0
0,3,60,28148,0,1
0,3,60,28148,8,1
0,3,58,28205,0,0
0,3,58,28205,8,0
0,3,60,28149,0,1
0,3,78,14877,11,0
0,3,60,28089,0,1
0,3,58,28206,0,0
0,3,58,28206,8,0
0,3,60,28029,0,1
0,3,58,28207,0,0
0,3,60,28153,0,1
0,3,58,28207,8,0
0,3,60,28029,8,1
0,3,78,14878,11,0
1,3,60,27546,1,0
0,3,68,27546,9,0
0,3,58,28208,0,0
0,3,58,28208,8,0
0,3,60,28030,0,1
0,3,60,28155,8,1
0,3,58,28209,0,0
0,3,58,28209,8,0
0,3,60,27970,0,1
0,3,78,14879,11,0
0,3,60,28093,0,1
0,3,58,28210,0,0
0,3,58,28210,8,0
0,3,60,28093,8,1
0,3,60,27935,0,1
0,3,58,28211,0,0
0,3,58,28211,8,0
0,3,60,28095,0,1
0,3,78,14880,11,0
0,3,60,28159,0,1
0,3,58,28212,0,0
0,3,58,28212,8,0
0,3,60,28096,0,1
0,3,58,28213,0,0
0,3,58,28213,8,0
0,3,60,28097,8,1
0,3,60,28099,0,1
0,3,78,14881,11,0
0,3,58,28214,0,0
0,3,58,28214,8,0
0,3,60,28163,0,1
0,3,60,27918,0,1
0,3,58,28215,0,0
0,3,58,28215,8,0
0,3,60,28163,8,1
0,3,78,14882,11,0
0,3,58,28216,0,0
0,3,58,28216,8,0
0,3,60,28101,0,1
0,3,60,27938,0,1
0,3,58,28217,0,0
0,3,58,28217,8,0
0,3,60,28041,0,1
0,3,78,14883,11,0
0,3,60,28166,0,1
0,3,58,28218,0,0
0,3,58,28218,8,0
0,3,60,28167,0,1
0,3,60,27981,0,1
0,3,58,28219,0,0
0,3,58,28219,8,0
0,3,60,28043,0,1
0,3,78,14884,11,0
0,3,60,28104,0,1
0,3,58,28220,0,0
0,3,58,28220,8,0
0,3,60,28170,0,1
0,3,58,28221,0,0
0,3,58,28221,8,0
0,3,60,28105,0,1
0,3,60,28171,0,1
0,3,78,14885,11,0
0,3,58,28222,0,0
0,3,58,28222,8,0
1,3,60,27547,1,0
0,3,68,27547,9,0
0,3,60,28171,8,1
0,3,60,28107,0,1
0,3,58,28223,0,0
0,3,58,28223,8,0
0,3,78,14886,11,0
0,3,58,28224,0,0
0,3,58,28224,8,0
0,3,58,28225,0,0
0,3,58,28225,8,0
0,3,78,14887,11,0
0,3,58,28226,0,0
0,3,58,28226,8,0
0,3,58,28227,0,0
0,3,58,28227,8,0
0,3,78,14888,11,0
0,3,58,28228,0,0
0,3,58,28228,8,0
0,3,58,28229,0,0
0,3,58,28229,8,0
0,3,78,14889,11,0
0,3,58,28230,0,0
0,3,58,28230,8,0
0,3,58,28231,0,0
0,3,58,28231,8,0
0,3,78,14890,11,0
0,3,58,28232,0,0
0,3,58,28232,8,0
0,3,58,28233,0,0
0,3,58,28233,8,0
0,3,78,14891,11,0
0,3,58,28234,0,0
0,3,58,28234,8,0
0,3,58,28235,0,0
0,3,58,28235,8,0
0,3,78,14892,11,0
0,3,58,28236,0,0
0,3,58,28236,8,0
0,3,58,28237,0,0
0,3,58,28237,8,0
0,3,78,14893,11,0
0,3,58,28238,0,0
0,3,58,28238,8,0
0,3,58,28239,0,0
0,3,58,28239,8,0
0,3,78,14894,11,0
0,3,58,28240,0,0
0,3,58,28240,8,0
1,3,60,27548,1,0
0,3,68,27548,9,0
0,3,58,28241,0,0
0,3,58,28241,8,0
0,3,78,14895,11,0
0,3,58,28242,0,0
0,3,58,28242,8,0
0,3,58,28243,0,0
0,3,58,28243,8,0
0,3,78,14896,11,0
0,3,58,28244,0,0
0,3,58,28244,8,0
0,3,58,28245,0,0
0,3,58,28245,8,0
0,3,78,14897,11,0
0,3,58,28246,0,0
0,3,58,28246,8,0
0,3,58,28247,0,0
0,3,58,28247,8,0
0,3,78,14898,11,0
0,3,58,28248,0,0
0,3,58,28248,8,0
0,3,58,28249,0,0
0,3,58,28249,8,0
0,3,78,14899,11,0
0,3,58,28250,0,0
0,3,58,28250,8,0
0,3,58,28251,0,0
0,3,58,28251,8,0
0,3,78,14900,11,0
0,3,58,28252,0,0
0,3,58,28252,8,0
0,3,58,28253,0,0
0,3,58,28253,8,0
0,3,78,14901,11,0
0,3,58,28254,0,0
0,3,58,28254,8,0
0,3,58,28255,0,0
0,3,58,28255,8,0
0,3,78,14902,11,0
0,3,58,28256,0,0
0,3,58,28256,8,0
0,3,58,28257,0,0
0,3,58,28257,8,0
0,3,78,14903,11,0
0,3,58,28258,0,0
0,3,58,28258,8,0
0,3,58,28259,0,0
0,3,58,28259,8,0
0,3,78,14904,11,0
0,3,58,28260,0,0
0,3,58,28260,8,0
0,3,58,28261,0,0
0,3,58,28261,8,0
0,3,78,14905,11,0
0,3,58,28262,0,0
0,3,58,28262,8,0
0,3,58,28263,0,0
0,3,58,28263,8,0
0,3,78,14906,11,0
0,3,58,28264,0,0
0,3,58,28264,8,0
0,3,58,28265,0,0
0,3,58,28265,8,0
1,3,60,27549,1,0
0,3,68,27549,9,0
0,3,78,14907,11,0
0,3,58,28266,0,0
0,3,58,28266,8,0
0,3,58,28267,0,0
0,3,58,28267,8,0
0,3,78,14908,11,0
0,3,58,28268,0,0
0,3,58,28268,8,0
0,3,58,28269,0,0
0,3,58,28269,8,0
0,3,78,14909,11,0
0,3,58,28270,0,0
0,3,58,28270,8,0
0,3,58,28271,0,0
0,3,58,28271,8,0
0,3,78,14910,11,0
0,3,58,28272,0,0
0,3,58,28272,8,0
0,3,58,28273,0,0
0,3,58,28273,8,0
0,3,78,14911,11,0
0,3,58,28274,0,0
0,3,58,28274,8,0
0,3,58,28275,0,0
0,3,58,28275,8,0
0,3,78,14912,11,0
0,3,58,28276,0,0
0,3,58,28276,8,0
0,3,58,28277,0,0
0,3,58,28277,8,0
0,3,78,14913,11,0
0,3,58,28278,0,0
0,3,58,28278,8,0
0,3,58,28279,0,0
0,3,58,28279,8,0
1,3,60,27550,1,0
0,3,68,27550,9,0
0,3,78,14914,11,0
0,3,58,28280,0,0
0,3,58,28280,8,0
0,3,58,28281,0,0
0,3,58,28281,8,0
0,3,78,14915,11,0
0,3,58,28282,0,0
0,3,58,28282,8,0
0,3,58,28283,0,0
0,3,58,28283,8,0
0,3,78,14916,11,0
0,3,58,28284,0,0
0,3,58,28284,8,0
1,3,60,27551,1,0
0,3,68,27551,9,0
0,3,58,28285,0,0
0,3,58,28285,8,0
0,3,78,14917,11,0
0,3,58,28286,0,0
0,3,58,28286,8,0
0,3,58,28287,0,0
0,3,58,28287,8,0
0,3,78,14918,11,0
0,3,58,28288,0,0
0,3,58,28288,8,0
1,3,60,27552,1,0
0,3,68,27552,9,0
0,3,58,28289,0,0
0,3,58,28289,8,0
0,3,78,14919,11,0
0,3,58,28290,0,0
0,3,58,28290,8,0
0,3,58,28291,0,0
0,3,58,28291,8,0
0,3,78,14920,11,0
0,3,58,28292,0,0
0,3,58,28292,8,0
0,3,58,28293,0,0
0,3,58,28293,8,0
0,3,78,14921,11,0
0,3,58,28294,0,0
0,3,58,28294,8,0
0,3,58,28295,0,0
0,3,58,28295,8,0
0,3,78,14922,11,0
0,3,58,28296,0,0
0,3,58,28296,8,0
0,3,58,28297,0,0
0,3,58,28297,8,0
0,3,78,14923,11,0
0,3,58,28298,0,0
0,3,58,28298,8,0
0,3,58,28299,0,0
0,3,58,28299,8,0
0,3,78,14924,11,0
0,3,58,28300,0,0
0,3,58,28300,8,0
0,3,58,28301,0,0
0,3,58,28301,8,0
0,3,78,14925,11,0
0,3,58,28302,0,0
0,3,58,28302,8,0
0,3,58,28303,0,0
0,3,58,28303,8,0
0,3,78,14926,11,0
0,3,58,28304,0,0
0,3,58,28304,8,0
0,3,58,28305,0,0
0,3,58,28305,8,0
0,3,78,14927,11,0
0,3,58,28306,0,0
0,3,58,28306,8,0
0,3,58,28307,0,0
0,3,58,28307,8,0
0,3,78,14928,11,0
0,3,58,28308,0,0
0,3,58,28308,8,0
0,3,58,28309,0,0
0,3,58,28309,8,0
0,3,78,14929,11,0
0,3,58,28310,0,0
0,3,58,28310,8,0
0,3,58,28311,0,0
0,3,58,28311,8,0
0,3,78,14930,11,0
0,3,58,28312,0,0
0,3,58,28312,8,0
0,3,58,28313,0,0
0,3,58,28313,8,0
0,3,78,14931,11,0
0,3,58,28314,0,0
0,3,58,28314,8,0
0,3,58,28315,0,0
0,3,58,28315,8,0
0,3,78,14932,11,0
0,3,58,28316,0,0
0,3,58,28316,8,0
0,3,58,28317,0,0
0,3,58,28317,8,0
1,3,60,27553,1,0
0,3,68,27553,9,0
0,3,78,14933,11,0
0,3,58,28318,0,0
0,3,58,28318,8,0
0,3,58,28319,0,0
0,3,58,28319,8,0
0,3,78,14934,11,0
1,3,60,27554,1,0
0,3,68,27554,9,0
0,3,58,28320,0,0
0,3,58,28320,8,0
0,3,58,28321,0,0
0,3,58,28321,8,0
0,3,78,14935,11,0
0,3,58,28322,0,0
0,3,58,28322,8,0
0,3,58,28323,0,0
0,3,58,28323,8,0
0,3,78,14936,11,0
0,3,58,28324,0,0
0,3,58,28324,8,0
0,3,58,28325,0,0
0,3,58,28325,8,0
0,3,78,14937,11,0
0,3,58,28326,0,0
0,3,58,28326,8,0
0,3,58,28327,0,0
0,3,58,28327,8,0
0,3,78,14938,11,0
0,3,58,28328,0,0
0,3,58,28328,8,0
0,3,58,28329,0,0
0,3,58,28329,8,0
0,3,78,14939,11,0
0,3,58,28330,0,0
0,3,58,28330,8,0
0,3,58,28331,0,0
0,3,58,28331,8,0
0,3,78,14940,11,0
0,3,58,28332,0,0
0,3,58,28332,8,0
0,3,58,28333,0,0
0,3,58,28333,8,0
0,3,78,14941,11,0
0,3,58,28334,0,0
0,3,58,28334,8,0
0,3,58,28335,0,0
0,3,58,28335,8,0
0,3,78,14942,11,0
0,3,58,28336,0,0
0,3,58,28336,8,0
0,3,58,28337,0,0
0,3,58,28337,8,0
0,3,78,14943,11,0
0,3,58,28338,0,0
0,3,58,28338,8,0
0,3,58,28339,0,0
0,3,58,28339,8,0
0,3,78,14944,11,0
0,3,58,28340,0,0
0,3,58,28340,8,0
0,3,58,28341,0,0
0,3,58,28341,8,0
0,3,78,14945,11,0
0,3,58,28342,0,0
0,3,58,28342,8,0
0,3,58,28343,0,0
0,3,58,28343,8,0
0,3,78,14946,11,0
0,3,58,28344,0,0
0,3,58,28344,8,0
0,3,58,28345,0,0
0,3,58,28345,8,0
1,3,60,27555,1,0
0,3,68,27555,9,0
0,3,78,14947,11,0
0,3,58,28346,0,0
0,3,58,28346,8,0
0,3,58,28347,0,0
0,3,58,28347,8,0
0,3,78,14948,11,0
0,3,58,28348,0,0
0,3,58,28348,8,0
0,3,58,28349,0,0
0,3,58,28349,8,0
0,3,78,14949,11,0
0,3,58,28350,0,0
0,3,58,28350,8,0
0,3,58,28351,0,0
0,3,58,28351,8,0
0,3,78,14950,11,0
0,3,58,28352,0,0
0,3,58,28352,8,0
0,3,58,28353,0,0
0,3,58,28353,8,0
0,3,78,14951,11,0
0,3,58,28354,0,0
0,3,58,28354,8,0
0,3,58,28355,0,0
0,3,58,28355,8,0
0,3,78,14952,11,0
0,3,58,28356,0,0
0,3,58,28356,8,0
0,3,58,28357,0,0
0,3,58,28357,8,0
0,3,78,14953,11,0
0,3,58,28358,0,0
0,3,58,28358,8,0
0,3,58,28359,0,0
0,3,58,28359,8,0
0,3,78,14954,11,0
0,3,58,28360,0,0
0,3,58,28360,8,0
0,3,58,28361,0,0
0,3,58,28361,8,0
0,3,78,14955,11,0
0,3,58,28362,0,0
0,3,58,28362,8,0
0,3,58,28363,0,0
0,3,58,28363,8,0
0,3,78,14956,11,0
0,3,58,28364,0,0
0,3,58,28364,8,0
0,3,58,28365,0,0
0,3,58,28365,8,0
0,3,78,14957,11,0
0,3,58,28366,0,0
0,3,58,28366,8,0
0,3,58,28367,0,0
0,3,58,28367,8,0
0,3,78,14958,11,0
1,3,60,27556,1,0
0,3,68,27556,9,0
0,3,58,28368,0,0
0,3,58,28368,8,0
0,3,58,28369,0,0
0,3,58,28369,8,0
0,3,78,14959,11,0
0,3,58,28370,0,0
0,3,58,28370,8,0
0,3,58,28371,0,0
0,3,58,28371,8,0
0,3,78,14960,11,0
0,3,58,28372,0,0
0,3,58,28372,8,0
0,3,58,28373,0,0
0,3,58,28373,8,0
0,3,78,14961,11,0
0,3,58,28374,0,0
0,3,58,28374,8,0
0,3,58,28375,0,0
0,3,58,28375,8,0
0,3,78,14962,11,0
0,3,58,28376,0,0
0,3,58,28376,8,0
0,3,58,28377,0,0
0,3,58,28377,8,0
0,3,78,14963,11,0
0,3,58,28378,0,0
0,3,58,28378,8,0
0,3,58,28379,0,0
0,3,58,28379,8,0
0,3,78,14964,11,0
0,3,58,28380,0,0
0,3,58,28380,8,0
0,3,58,28381,0,0
0,3,58,28381,8,0
0,3,78,14965,11,0
0,3,58,28382,0,0
0,3,58,28382,8,0
0,3,58,28383,0,0
0,3,58,28383,8,0
0,3,78,14966,11,0
0,3,58,28384,0,0
0,3,58,28384,8,0
0,3,58,28385,0,0
0,3,58,28385,8,0
0,3,78,14967,11,0
0,3,58,28386,0,0
0,3,58,28386,8,0
0,3,58,28387,0,0
0,3,58,28387,8,0
0,3,78,14968,11,0
0,3,58,28388,0,0
0,3,58,28388,8,0
0,3,58,28389,0,0
0,3,58,28389,8,0
0,3,78,14969,11,0
0,3,58,28390,0,0
0,3,58,28390,8,0
0,3,58,28391,0,0
0,3,58,28391,8,0
0,3,78,14970,11,0
0,3,58,28392,0,0
0,3,58,28392,8,0
0,3,58,28393,0,0
0,3,58,28393,8,0
0,3,78,14971,11,0
0,3,58,28394,0,0
0,3,58,28394,8,0
0,3,58,28395,0,0
0,3,58,28395,8,0
0,3,78,14972,11,0
0,3,58,28396,0,0
0,3,58,28396,8,0
0,3,58,28397,0,0
0,3,58,28397,8,0
1,3,60,27557,1,0
0,3,68,27557,9,0
0,3,78,14973,11,0
0,3,58,28398,0,0
0,3,58,28398,8,0
0,3,58,28399,0,0
0,3,58,28399,8,0
0,3,78,14974,11,0
0,3,58,28400,0,0
0,3,58,28400,8,0
0,3,58,28401,0,0
0,3,58,28401,8,0
0,3,78,14975,11,0
0,3,58,28402,0,0
0,3,58,28402,8,0
0,3,58,28403,0,0
0,3,58,28403,8,0
0,3,78,14976,11,0
0,3,58,28404,0,0
0,3,58,28404,8,0
0,3,58,28405,0,0
0,3,58,28405,8,0
0,3,78,14977,11,0
0,3,58,28406,0,0
0,3,58,28406,8,0
0,3,58,28407,0,0
0,3,58,28407,8,0
0,3,78,14978,11,0
0,3,58,28408,0,0
0,3,58,28408,8,0
0,3,58,28409,0,0
0,3,58,28409,8,0
0,3,78,14979,11,0
0,3,58,28410,0,0
0,3,58,28410,8,0
0,3,58,28411,0,0
0,3,58,28411,8,0
0,3,78,14980,11,0
0,3,58,28412,0,0
0,3,58,28412,8,0
0,3,58,28413,0,0
0,3,58,28413,8,0
0,3,78,14981,11,0
0,3,58,28414,0,0
0,3,58,28414,8,0
0,3,58,28415,0,0
0,3,58,28415,8,0
0,3,78,14982,11,0
0,3,58,28416,0,0
0,3,58,28416,8,0
0,3,58,28417,0,0
0,3,58,28417,8,0
0,3,78,14983,11,0
0,3,58,28418,0,0
0,3,58,28418,8,0
0,3,58,28419,0,0
0,3,58,28419,8,0
0,3,78,14984,11,0
0,3,58,28420,0,0
0,3,58,28420,8,0
0,3,58,28421,0,0
0,3,58,28421,8,0
0,3,78,14985,11,0
0,3,58,28422,0,0
0,3,58,28422,8,0
1,3,60,27558,1,0
0,3,68,27558,9,0
0,3,58,28423,0,0
0,3,58,28423,8,0
0,3,78,14986,11,0
0,3,58,28424,0,0
0,3,58,28424,8,0
0,3,58,28425,0,0
0,3,58,28425,8,0
0,3,78,14987,11,0
0,3,58,28426,0,0
0,3,58,28426,8,0
0,3,58,28427,0,0
0,3,58,28427,8,0
0,3,78,14988,11,0
0,3,58,28428,0,0
0,3,58,28428,8,0
0,3,58,28429,0,0
0,3,58,28429,8,0
0,3,78,14989,11,0
0,3,58,28430,0,0
0,3,58,28430,8,0
0,3,58,28431,0,0
0,3,58,28431,8,0
0,3,78,14990,11,0
0,3,58,28432,0,0
0,3,58,28432,8,0
0,3,58,28433,0,0
0,3,58,28433,8,0
0,3,78,14991,11,0
0,3,58,28434,0,0
0,3,58,28434,8,0
0,3,58,28435,0,0
0,3,58,28435,8,0
0,3,78,14992,11,0
0,3,58,28436,0,0
0,3,58,28436,8,0
0,3,58,28437,0,0
0,3,58,28437,8,0
0,3,78,14993,11,0
0,3,58,28438,0,0
0,3,58,28438,8,0
0,3,58,28439,0,0
0,3,58,28439,8,0
0,3,78,14994,11,0
0,3,58,28440,0,0
0,3,58,28440,8,0
0,3,58,28441,0,0
0,3,58,28441,8,0
0,3,78,14995,11,0
0,3,58,28442,0,0
0,3,58,28442,8,0
0,3,58,28443,0,0
0,3,58,28443,8,0
0,3,78,14996,11,0
0,3,58,28444,0,0
0,3,58,28444,8,0
0,3,58,28445,0,0
0,3,58,28445,8,0
0,3,78,14997,11,0
0,3,58,28446,0,0
0,3,58,28446,8,0
0,3,58,28447,0,0
0,3,58,28447,8,0
0,3,78,14998,11,0
0,3,58,28448,0,0
0,3,58,28448,8,0
0,3,58,28449,0,0
0,3,58,28449,8,0
0,3,78,14999,11,0
0,3,58,28450,0,0
0,3,58,28450,8,0
0,3,58,28451,0,0
0,3,58,28451,8,0
0,3,78,15000,11,0
0,3,58,28452,0,0
0,3,58,28452,8,0
0,3,58,28453,0,0
0,3,58,28453,8,0
1,3,60,27559,1,0
0,3,68,27559,9,0
0,3,78,15001,11,0
0,3,58,28454,0,0
0,3,58,28454,8,0
0,3,58,28455,0,0
0,3,58,28455,8,0
0,3,78,15002,11,0
0,3,58,28456,0,0
0,3,58,28456,8,0
0,3,58,28457,0,0
0,3,58,28457,8,0
0,3,78,15003,11,0
0,3,58,28458,0,0
0,3,58,28458,8,0
0,3,58,28459,0,0
0,3,58,28459,8,0
0,3,78,15004,11,0
0,3,58,28460,0,0
0,3,58,28460,8,0
0,3,58,28461,0,0
0,3,58,28461,8,0
0,3,78,15005,11,0
0,3,58,28462,0,0
0,3,58,28462,8,0
0,3,58,28463,0,0
0,3,58,28463,8,0
0,3,78,15006,11,0
0,3,58,28464,0,0
0,3,58,28464,8,0
0,3,58,28465,0,0
0,3,58,28465,8,0
0,3,78,15007,11,0
0,3,58,28466,0,0
0,3,58,28466,8,0
0,3,58,28467,0,0
0,3,58,28467,8,0
0,3,78,15008,11,0
0,3,58,28468,0,0
0,3,58,28468,8,0
0,3,58,28469,0,0
0,3,58,28469,8,0
0,3,78,15009,11,0
0,3,58,28470,0,0
0,3,58,28470,8,0
1,3,60,27560,1,0
0,3,68,27560,9,0
0,3,58,28471,0,0
0,3,58,28471,8,0
0,3,78,15010,11,0
0,3,58,28472,0,0
0,3,58,28472,8,0
0,3,58,28473,0,0
0,3,58,28473,8,0
0,3,78,15011,11,0
0,3,58,28474,0,0
0,3,58,28474,8,0
0,3,58,28475,0,0
0,3,58,28475,8,0
0,3,78,15012,11,0
0,3,58,28476,0,0
0,3,58,28476,8,0
0,3,58,28477,0,0
0,3,58,28477,8,0
0,3,78,15013,11,0
0,3,58,28478,0,0
0,3,58,28478,8,0
0,3,58,28479,0,0
0,3,58,28479,8,0
0,3,78,15014,11,0
0,3,58,28480,0,0
0,3,58,28480,8,0
0,3,58,28481,0,0
0,3,58,28481,8,0
0,3,78,15015,11,0
0,3,58,28482,0,0
0,3,58,28482,8,0
0,3,58,28483,0,0
0,3,58,28483,8,0
1,3,60,27561,1,0
0,3,68,27561,9,0
0,3,78,15016,11,0
0,3,58,28484,0,0
0,3,58,28484,8,0
0,3,58,28485,0,0
0,3,58,28485,8,0
0,3,78,15017,11,0
0,3,58,28486,0,0
0,3,58,28486,8,0
0,3,58,28487,0,0
0,3,58,28487,8,0
0,3,78,15018,11,0
0,3,58,28488,0,0
0,3,58,28488,8,0
0,3,58,28489,0,0
0,3,58,28489,8,0
0,3,78,15019,11,0
0,3,58,28490,0,0
0,3,58,28490,8,0
0,3,58,28491,0,0
0,3,58,28491,8,0
0,3,78,15020,11,0
0,3,58,28492,0,0
0,3,58,28492,8,0
0,3,58,28493,0,0
0,3,58,28493,8,0
0,3,78,15021,11,0
0,3,58,28494,0,0
0,3,58,28494,8,0
0,3,58,28495,0,0
0,3,58,28495,8,0
0,3,78,15022,11,0
0,3,58,28496,0,0
0,3,58,28496,8,0
0,3,58,28497,0,0
0,3,58,28497,8,0
0,3,78,15023,11,0
0,3,58,28498,0,0
0,3,58,28498,8,0
0,3,58,28499,0,0
0,3,58,28499,8,0
0,3,78,15024,11,0
0,3,58,28500,0,0
0,3,58,28500,8,0
0,3,58,28501,0,0
0,3,58,28501,8,0
0,3,78,15025,11,0
0,3,58,28502,0,0
0,3,58,28502,8,0
0,3,58,28503,0,0
0,3,58,28503,8,0
0,3,78,15026,11,0
0,3,58,28504,0,0
0,3,58,28504,8,0
0,3,58,28505,0,0
0,3,58,28505,8,0
0,3,78,15027,11,0
0,3,58,28506,0,0
0,3,58,28506,8,0
0,3,58,28507,0,0
0,3,58,28507,8,0
0,3,78,15028,11,0
0,3,58,28508,0,0
0,3,58,28508,8,0
0,3,58,28509,0,0
0,3,58,28509,8,0
0,3,78,15029,11,0
0,3,58,28510,0,0
0,3,58,28510,8,0
0,3,58,28511,0,0
0,3,58,28511,8,0
1,3,60,27562,1,0
