Source,Destination,Length,SequenceID,MessageType,Label
1,2,60,23138,0,0
0,2,58,20181,1,0
1,2,68,20181,9,0
1,2,78,44351,11,0
1,2,60,23139,0,0
0,2,58,20182,1,0
1,2,68,20182,9,0
1,2,60,23140,0,0
0,2,58,20183,1,0
1,2,68,20183,9,0
0,2,58,20184,1,0
1,2,68,20184,9,0
0,2,58,20185,1,0
1,2,68,20185,9,0
1,2,78,44352,11,0
1,2,60,23141,0,0
0,2,58,20186,1,0
1,2,68,20186,9,0
1,2,60,23142,0,0
1,2,78,44353,11,0
1,2,60,23143,0,0
0,2,58,20187,1,0
1,2,68,20187,9,0
0,2,58,20188,1,0
1,2,68,20188,9,0
0,2,58,20189,1,0
1,2,68,20189,9,0
1,2,60,23144,0,0
1,2,78,44354,11,0
1,2,60,23145,0,0
0,2,58,20190,1,0
1,2,68,20190,9,0
1,2,60,23146,0,0
0,2,58,20191,1,0
1,2,68,20191,9,0
0,2,58,20192,1,0
1,2,68,20192,9,0
1,2,78,44355,11,0
1,2,60,23147,0,0
0,2,58,20193,1,0
1,2,68,20193,9,0
1,2,60,23148,0,0
0,2,58,20194,1,0
1,2,68,20194,9,0
1,2,78,44356,11,0
1,2,60,23149,0,0
0,2,58,20195,1,0
1,2,68,20195,9,0
1,2,60,23150,0,0
0,2,58,20196,1,0
1,2,68,20196,9,0
1,2,78,44357,11,0
1,2,60,23151,0,0
0,2,58,20197,1,0
1,2,68,20197,9,0
1,2,60,23152,0,0
1,2,78,44358,11,0
1,2,60,23153,0,0
0,2,58,20198,1,0
1,2,68,20198,9,0
1,2,60,23154,0,0
0,2,58,20199,1,0
1,2,68,20199,9,0
1,2,78,44359,11,0
1,2,60,23155,0,0
0,2,58,20200,1,0
1,2,68,20200,9,0
1,2,60,23156,0,0
0,2,58,20201,1,0
1,2,68,20201,9,0
0,2,58,20202,1,0
1,2,68,20202,9,0
1,2,78,44360,11,0
1,2,60,23157,0,0
0,2,58,20203,1,0
1,2,68,20203,9,0
1,2,60,23158,0,0
0,2,58,20204,1,0
1,2,68,20204,9,0
0,2,58,20205,1,0
1,2,68,20205,9,0
1,2,78,44361,11,0
1,2,60,23159,0,0
1,2,60,23160,0,0
0,2,58,20206,1,0
1,2,68,20206,9,0
1,2,78,44362,11,0
1,2,60,23161,0,0
0,2,58,20207,1,0
1,2,68,20207,9,0
1,2,60,23162,0,0
0,2,58,20208,1,0
1,2,68,20208,9,0
0,2,58,20209,1,0
1,2,68,20209,9,0
1,2,78,44363,11,0
1,2,60,23163,0,0
0,2,58,20210,1,0
1,2,68,20210,9,0
1,2,60,23164,0,0
1,2,78,44364,11,0
1,2,60,23165,0,0
0,2,58,20211,1,0
1,2,68,20211,9,0
1,2,60,23166,0,0
1,2,78,44365,11,0
1,2,60,23167,0,0
0,2,58,20212,1,0
1,2,68,20212,9,0
0,2,58,20213,1,0
1,2,68,20213,9,0
1,2,60,23168,0,0
1,2,78,44366,11,0
1,2,60,23169,0,0
0,2,58,20214,1,0
1,2,68,20214,9,0
1,2,60,23170,0,0
0,2,58,20215,1,0
1,2,68,20215,9,0
0,2,58,20216,1,0
1,2,68,20216,9,0
1,2,78,44367,11,0
1,2,60,23171,0,0
0,2,58,20217,1,0
1,2,68,20217,9,0
0,2,58,20218,1,0
1,2,68,20218,9,0
1,2,60,23172,0,0
0,2,58,20219,1,0
1,2,68,20219,9,0
0,2,58,20220,1,0
1,2,68,20220,9,0
1,2,78,44368,11,0
1,2,60,23173,0,0
1,2,60,23174,0,0
0,2,58,20221,1,0
1,2,68,20221,9,0
1,2,78,44369,11,0
1,2,60,23175,0,0
0,2,58,20222,1,0
1,2,68,20222,9,0
1,2,60,23176,0,0
0,2,58,20223,1,0
1,2,68,20223,9,0
1,2,78,44370,11,0
1,2,60,23177,0,0
1,2,60,23178,0,0
0,2,58,20224,1,0
1,2,68,20224,9,0
0,2,58,20225,1,0
1,2,68,20225,9,0
1,2,78,44371,11,0
1,2,60,23179,0,0
1,2,60,23180,0,0
0,2,58,20226,1,0
1,2,68,20226,9,0
1,2,78,44372,11,0
1,2,60,23181,0,0
0,2,58,20227,1,0
1,2,68,20227,9,0
0,2,58,20228,1,0
1,2,68,20228,9,0
1,2,60,23182,0,0
1,2,78,44373,11,0
1,2,60,23183,0,0
0,2,58,20229,1,0
1,2,68,20229,9,0
1,2,60,23184,0,0
0,2,58,20230,1,0
1,2,68,20230,9,0
1,2,78,44374,11,0
1,2,60,23185,0,0
0,2,58,20231,1,0
1,2,68,20231,9,0
1,2,60,23186,0,0
1,2,78,44375,11,0
1,2,60,23187,0,0
0,2,58,20232,1,0
1,2,68,20232,9,0
0,2,58,20233,1,0
1,2,68,20233,9,0
0,2,58,20234,1,0
1,2,68,20234,9,0
1,2,60,23188,0,0
0,2,58,20235,1,0
1,2,68,20235,9,0
1,2,78,44376,11,0
1,2,60,23189,0,0
0,2,58,20236,1,0
1,2,68,20236,9,0
1,2,60,23190,0,0
0,2,58,20237,1,0
1,2,68,20237,9,0
1,2,78,44377,11,0
1,2,60,23191,0,0
1,2,60,23192,0,0
0,2,58,20238,1,0
1,2,68,20238,9,0
1,2,78,44378,11,0
1,2,60,23193,0,0
1,2,60,23194,0,0
0,2,58,20239,1,0
1,2,68,20239,9,0
1,2,78,44379,11,0
1,2,60,23195,0,0
0,2,58,20240,1,0
1,2,68,20240,9,0
1,2,60,23196,0,0
0,2,58,20241,1,0
1,2,68,20241,9,0
1,2,78,44380,11,0
1,2,60,23197,0,0
1,2,60,23198,0,0
0,2,58,20242,1,0
1,2,68,20242,9,0
0,2,58,20243,1,0
1,2,68,20243,9,0
1,2,78,44381,11,0
1,2,60,23199,0,0
0,2,58,20244,1,0
1,2,68,20244,9,0
1,2,60,23200,0,0
0,2,58,20245,1,0
1,2,68,20245,9,0
1,2,78,44382,11,0
1,2,60,23201,0,0
0,2,58,20246,1,0
1,2,68,20246,9,0
1,2,60,23202,0,0
1,2,78,44383,11,0
1,2,60,23203,0,0
0,2,58,20247,1,0
1,2,68,20247,9,0
1,2,60,23204,0,0
0,2,58,20248,1,0
1,2,68,20248,9,0
1,2,78,44384,11,0
1,2,60,23205,0,0
0,2,58,20249,1,0
1,2,68,20249,9,0
1,2,60,23206,0,0
0,2,58,20250,1,0
1,2,68,20250,9,0
1,2,78,44385,11,0
1,2,60,23207,0,0
0,2,58,20251,1,0
1,2,68,20251,9,0
1,2,60,23208,0,0
0,2,58,20252,1,0
1,2,68,20252,9,0
1,2,78,44386,11,0
1,2,60,23209,0,0
0,2,58,20253,1,0
1,2,68,20253,9,0
1,2,60,23210,0,0
0,2,58,20254,1,0
1,2,68,20254,9,0
0,2,58,20255,1,0
1,2,68,20255,9,0
1,2,78,44387,11,0
1,2,60,23211,0,0
1,2,60,23212,0,0
0,2,58,20256,1,0
1,2,68,20256,9,0
1,2,78,44388,11,0
1,2,60,23213,0,0
0,2,58,20257,1,0
1,2,68,20257,9,0
1,2,60,23214,0,0
0,2,58,20258,1,0
1,2,68,20258,9,0
1,2,78,44389,11,0
1,2,60,23215,0,0
0,2,58,20259,1,0
1,2,68,20259,9,0
0,2,58,20260,1,0
1,2,68,20260,9,0
1,2,60,23216,0,0
1,2,78,44390,11,0
1,2,60,23217,0,0
0,2,58,20261,1,0
1,2,68,20261,9,0
1,2,60,23218,0,0
0,2,58,20262,1,0
1,2,68,20262,9,0
1,2,78,44391,11,0
1,2,60,23219,0,0
1,2,60,23220,0,0
0,2,58,20263,1,0
1,2,68,20263,9,0
1,2,78,44392,11,0
1,2,60,23221,0,0
0,2,58,20264,1,0
1,2,68,20264,9,0
0,2,58,20265,1,0
1,2,68,20265,9,0
0,2,58,20266,1,0
1,2,68,20266,9,0
1,2,60,23222,0,0
0,2,58,20267,1,0
1,2,68,20267,9,0
1,2,78,44393,11,0
1,2,60,23223,0,0
1,2,60,23224,0,0
0,2,58,20268,1,0
1,2,68,20268,9,0
1,2,78,44394,11,0
1,2,60,23225,0,0
0,2,58,20269,1,0
1,2,68,20269,9,0
0,2,58,20270,1,0
1,2,68,20270,9,0
0,2,58,20271,1,0
1,2,68,20271,9,0
1,2,60,23226,0,0
0,2,58,20272,1,0
1,2,68,20272,9,0
1,2,78,44395,11,0
1,2,60,23227,0,0
0,2,58,20273,1,0
1,2,68,20273,9,0
1,2,60,23228,0,0
0,2,58,20274,1,0
1,2,68,20274,9,0
0,2,58,20275,1,0
1,2,68,20275,9,0
1,2,78,44396,11,0
1,2,60,23229,0,0
1,2,60,23230,0,0
0,2,58,20276,1,0
1,2,68,20276,9,0
0,2,58,20277,1,0
1,2,68,20277,9,0
1,2,78,44397,11,0
1,2,60,23231,0,0
0,2,58,20278,1,0
1,2,68,20278,9,0
1,2,60,23232,0,0
1,2,78,44398,11,0
1,2,60,23233,0,0
0,2,58,20279,1,0
1,2,68,20279,9,0
1,2,60,23234,0,0
1,2,78,44399,11,0
1,2,60,23235,0,0
0,2,58,20280,1,0
1,2,68,20280,9,0
0,2,58,20281,1,0
1,2,68,20281,9,0
1,2,60,23236,0,0
0,2,58,20282,1,0
1,2,68,20282,9,0
1,2,78,44400,11,0
1,2,60,23237,0,0
1,2,60,23238,0,0
0,2,58,20283,1,0
1,2,68,20283,9,0
0,2,58,20284,1,0
1,2,68,20284,9,0
1,2,78,44401,11,0
1,2,60,23239,0,0
1,2,60,23240,0,0
0,2,58,20285,1,0
1,2,68,20285,9,0
1,2,78,44402,11,0
1,2,60,23241,0,0
0,2,58,20286,1,0
1,2,68,20286,9,0
1,2,60,23242,0,0
0,2,58,20287,1,0
1,2,68,20287,9,0
1,2,78,44403,11,0
1,2,60,23243,0,0
1,2,60,23244,0,0
0,2,58,20288,1,0
1,2,68,20288,9,0
1,2,78,44404,11,0
1,2,60,23245,0,0
0,2,58,20289,1,0
1,2,68,20289,9,0
1,2,60,23246,0,0
0,2,58,20290,1,0
1,2,68,20290,9,0
1,2,78,44405,11,0
1,2,60,23247,0,0
0,2,58,20291,1,0
1,2,68,20291,9,0
1,2,60,23248,0,0
1,2,78,44406,11,0
1,2,60,23249,0,0
0,2,58,20292,1,0
1,2,68,20292,9,0
1,2,60,23250,0,0
0,2,58,20293,1,0
1,2,68,20293,9,0
0,2,58,20294,1,0
1,2,68,20294,9,0
1,2,78,44407,11,0
1,2,60,23251,0,0
0,2,58,20295,1,0
1,2,68,20295,9,0
1,2,60,23252,0,0
1,2,78,44408,11,0
1,2,60,23253,0,0
0,2,58,20296,1,0
1,2,68,20296,9,0
1,2,60,23254,0,0
0,2,58,20297,1,0
1,2,68,20297,9,0
1,2,78,44409,11,0
1,2,60,23255,0,0
1,2,60,23256,0,0
0,2,58,20298,1,0
1,2,68,20298,9,0
0,2,58,20299,1,0
1,2,68,20299,9,0
1,2,78,44410,11,0
1,2,60,23257,0,0
0,2,58,20300,1,0
1,2,68,20300,9,0
1,2,60,23258,0,0
0,2,58,20301,1,0
1,2,68,20301,9,0
0,2,58,20302,1,0
1,2,68,20302,9,0
1,2,78,44411,11,0
1,2,60,23259,0,0
1,2,60,23260,0,0
0,2,58,20303,1,0
1,2,68,20303,9,0
0,2,58,20304,1,0
1,2,68,20304,9,0
1,2,78,44412,11,0
1,2,60,23261,0,0
1,2,60,23262,0,0
0,2,58,20305,1,0
1,2,68,20305,9,0
0,2,58,20306,1,0
1,2,68,20306,9,0
0,2,58,20307,1,0
1,2,68,20307,9,0
1,2,78,44413,11,0
1,2,60,23263,0,0
0,2,58,20308,1,0
1,2,68,20308,9,0
1,2,60,23264,0,0
1,2,78,44414,11,0
1,2,60,23265,0,0
0,2,58,20309,1,0
1,2,68,20309,9,0
1,2,60,23266,0,0
0,2,58,20310,1,0
1,2,68,20310,9,0
0,2,58,20311,1,0
1,2,68,20311,9,0
1,2,78,44415,11,0
1,2,60,23267,0,0
0,2,58,20312,1,0
1,2,68,20312,9,0
1,2,60,23268,0,0
1,2,78,44416,11,0
1,2,60,23269,0,0
0,2,58,20313,1,0
1,2,68,20313,9,0
1,2,60,23270,0,0
0,2,58,20314,1,0
1,2,68,20314,9,0
0,2,58,20315,1,0
1,2,68,20315,9,0
0,2,58,20316,1,0
1,2,68,20316,9,0
1,2,78,44417,11,0
1,2,60,23271,0,0
1,2,60,23272,0,0
0,2,58,20317,1,0
1,2,68,20317,9,0
1,2,78,44418,11,0
1,2,60,23273,0,0
0,2,58,20318,1,0
1,2,68,20318,9,0
1,2,60,23274,0,0
1,2,78,44419,11,0
1,2,60,23275,0,0
0,2,58,20319,1,0
1,2,68,20319,9,0
1,2,60,23276,0,0
0,2,58,20320,1,0
1,2,68,20320,9,0
1,2,78,44420,11,0
1,2,60,23277,0,0
0,2,58,20321,1,0
1,2,68,20321,9,0
0,2,58,20322,1,0
1,2,68,20322,9,0
1,2,60,23278,0,0
0,2,58,20323,1,0
1,2,68,20323,9,0
1,2,78,44421,11,0
1,2,60,23279,0,0
1,2,60,23280,0,0
0,2,58,20324,1,0
1,2,68,20324,9,0
1,2,78,44422,11,0
1,2,60,23281,0,0
0,2,58,20325,1,0
1,2,68,20325,9,0
1,2,60,23282,0,0
0,2,58,20326,1,0
1,2,68,20326,9,0
1,2,78,44423,11,0
1,2,60,23283,0,0
0,2,58,20327,1,0
1,2,68,20327,9,0
0,2,58,20328,1,0
1,2,68,20328,9,0
1,2,60,23284,0,0
0,2,58,20329,1,0
1,2,68,20329,9,0
1,2,78,44424,11,0
1,2,60,23285,0,0
0,2,58,20330,1,0
1,2,68,20330,9,0
1,2,60,23286,0,0
1,2,78,44425,11,0
1,2,60,23287,0,0
0,2,58,20331,1,0
1,2,68,20331,9,0
1,2,60,23288,0,0
0,2,58,20332,1,0
1,2,68,20332,9,0
0,2,58,20333,1,0
1,2,68,20333,9,0
1,2,78,44426,11,0
1,2,60,23289,0,0
1,2,60,23290,0,0
0,2,58,20334,1,0
1,2,68,20334,9,0
1,2,78,44427,11,0
1,2,60,23291,0,0
1,2,60,23292,0,0
0,2,58,20335,1,0
1,2,68,20335,9,0
0,2,58,20336,1,0
1,2,68,20336,9,0
1,2,78,44428,11,0
1,2,60,23293,0,0
0,2,58,20337,1,0
1,2,68,20337,9,0
1,2,60,23294,0,0
1,2,78,44429,11,0
1,2,60,23295,0,0
0,2,58,20338,1,0
1,2,68,20338,9,0
1,2,60,23296,0,0
0,2,58,20339,1,0
1,2,68,20339,9,0
1,2,78,44430,11,0
1,2,60,23297,0,0
0,2,58,20340,1,0
1,2,68,20340,9,0
1,2,60,23298,0,0
1,2,78,44431,11,0
1,2,60,23299,0,0
0,2,58,20341,1,0
1,2,68,20341,9,0
0,2,58,20342,1,0
1,2,68,20342,9,0
1,2,60,23300,0,0
0,2,58,20343,1,0
1,2,68,20343,9,0
1,2,78,44432,11,0
1,2,60,23301,0,0
0,2,58,20344,1,0
1,2,68,20344,9,0
1,2,60,23302,0,0
1,2,78,44433,11,0
1,2,60,23303,0,0
0,2,58,20345,1,0
1,2,68,20345,9,0
1,2,60,23304,0,0
0,2,58,20346,1,0
1,2,68,20346,9,0
0,2,58,20347,1,0
1,2,68,20347,9,0
1,2,78,44434,11,0
1,2,60,23305,0,0
0,2,58,20348,1,0
1,2,68,20348,9,0
1,2,60,23306,0,0
0,2,58,20349,1,0
1,2,68,20349,9,0
1,2,78,44435,11,0
1,2,60,23307,0,0
0,2,58,20350,1,0
1,2,68,20350,9,0
1,2,60,23308,0,0
0,2,58,20351,1,0
1,2,68,20351,9,0
1,2,78,44436,11,0
1,2,60,23309,0,0
1,2,60,23310,0,0
0,2,58,20352,1,0
1,2,68,20352,9,0
0,2,58,20353,1,0
1,2,68,20353,9,0
1,2,78,44437,11,0
1,2,60,23311,0,0
1,2,60,23312,0,0
0,2,58,20354,1,0
1,2,68,20354,9,0
1,2,78,44438,11,0
1,2,60,23313,0,0
0,2,78,679,11,1
0,2,58,1314,0,0
0,2,58,1314,8,0
1,2,60,23314,0,0
0,2,58,1315,0,0
0,2,58,1315,8,0
0,2,78,680,11,1
1,2,78,44439,11,0
1,2,60,23315,0,0
0,2,58,1316,0,0
0,2,58,1316,8,0
1,2,60,23316,0,0
0,2,58,1317,0,0
0,2,58,1317,8,0
0,2,78,681,11,1
0,2,58,1318,0,0
0,2,58,1318,8,0
0,2,58,1319,0,0
0,2,58,1319,8,0
0,2,78,682,11,1
1,2,60,842,1,0
0,2,68,842,9,0
0,2,58,1320,0,0
0,2,58,1320,8,0
0,2,58,1321,0,0
0,2,58,1321,8,0
0,2,78,683,11,1
0,2,58,1322,0,0
0,2,58,1322,8,0
0,2,58,1323,0,0
0,2,58,1323,8,0
0,2,78,684,11,1
0,2,58,1324,0,0
0,2,58,1324,8,0
0,2,58,1325,0,0
0,2,58,1325,8,0
0,2,78,685,11,1
1,2,78,44440,11,0
1,2,60,23317,0,0
0,2,58,1326,0,0
0,2,58,1326,8,0
1,2,60,23318,0,0
1,2,60,843,1,0
0,2,68,843,9,0
0,2,58,1327,0,0
0,2,58,1327,8,0
0,2,78,686,11,1
1,2,60,844,1,0
0,2,68,844,9,0
0,2,58,1328,0,0
0,2,58,1328,8,0
1,2,60,845,1,0
0,2,68,845,9,0
0,2,58,1329,0,0
0,2,58,1329,8,0
0,2,78,687,11,1
1,2,60,846,1,0
0,2,68,846,9,0
0,2,58,1330,0,0
0,2,58,1330,8,0
1,2,60,847,1,0
0,2,68,847,9,0
0,2,58,1331,0,0
0,2,58,1331,8,0
0,2,78,688,11,1
1,2,60,848,1,0
0,2,68,848,9,0
0,2,58,1332,0,0
0,2,58,1332,8,0
1,2,60,849,1,0
0,2,68,849,9,0
0,2,58,1333,0,0
0,2,58,1333,8,0
0,2,78,689,11,1
0,2,58,1334,0,0
0,2,58,1334,8,0
0,2,58,1335,0,0
0,2,58,1335,8,0
0,2,78,690,11,1
0,2,58,1336,0,0
0,2,58,1336,8,0
0,2,58,1337,0,0
0,2,58,1337,8,0
0,2,78,691,11,1
1,2,78,44441,11,0
1,2,60,23319,0,0
0,2,58,1338,0,0
0,2,58,1338,8,0
1,2,60,23320,0,0
0,2,58,1339,0,0
0,2,58,1339,8,0
0,2,78,692,11,1
1,2,78,44442,11,0
1,2,60,23321,0,0
0,2,58,1340,0,0
0,2,58,1340,8,0
1,2,60,23322,0,0
1,2,60,850,1,0
0,2,68,850,9,0
0,2,58,1341,0,0
0,2,58,1341,8,0
0,2,78,693,11,1
1,2,60,851,1,0
0,2,68,851,9,0
0,2,58,1342,0,0
0,2,58,1342,8,0
1,2,60,852,1,0
0,2,68,852,9,0
0,2,58,1343,0,0
0,2,58,1343,8,0
0,2,78,694,11,1
1,2,60,853,1,0
0,2,68,853,9,0
0,2,58,1344,0,0
0,2,58,1344,8,0
1,2,60,854,1,0
0,2,68,854,9,0
0,2,58,1345,0,0
0,2,58,1345,8,0
0,2,78,695,11,1
0,2,58,1346,0,0
0,2,58,1346,8,0
0,2,58,1347,0,0
0,2,58,1347,8,0
0,2,78,696,11,1
0,2,58,1348,0,0
0,2,58,1348,8,0
1,2,78,44443,11,0
1,2,60,23323,0,0
0,2,58,1349,0,0
0,2,58,1349,8,0
0,2,78,697,11,1
1,2,60,23324,0,0
0,2,58,1350,0,0
0,2,58,1350,8,0
1,2,78,44444,11,0
1,2,60,23325,0,0
0,2,58,1351,0,0
0,2,58,1351,8,0
0,2,78,698,11,1
1,2,60,23326,0,0
0,2,58,1352,0,0
0,2,58,1352,8,0
1,2,78,44445,11,0
1,2,60,23327,0,0
0,2,58,1353,0,0
0,2,58,1353,8,0
0,2,78,699,11,1
1,2,60,23328,0,0
0,2,58,1354,0,0
0,2,58,1354,8,0
1,2,78,44446,11,0
1,2,60,23329,0,0
1,2,60,855,1,0
0,2,68,855,9,0
0,2,58,1355,0,0
0,2,58,1355,8,0
0,2,78,700,11,1
0,2,58,1356,0,0
0,2,58,1356,8,0
1,2,60,856,1,0
0,2,68,856,9,0
0,2,58,1357,0,0
0,2,58,1357,8,0
0,2,78,701,11,1
1,2,60,857,1,0
0,2,68,857,9,0
0,2,58,1358,0,0
0,2,58,1358,8,0
0,2,58,1359,0,0
0,2,58,1359,8,0
0,2,78,702,11,1
0,2,58,1360,0,0
0,2,58,1360,8,0
0,2,58,1361,0,0
0,2,58,1361,8,0
0,2,78,703,11,1
1,2,78,44447,11,0
1,2,60,23330,0,0
1,2,60,858,1,0
0,2,68,858,9,0
0,2,58,1362,0,0
0,2,58,1362,8,0
1,2,60,859,1,0
0,2,68,859,9,0
0,2,58,1363,0,0
0,2,58,1363,8,0
0,2,78,704,11,1
1,2,60,860,1,0
0,2,68,860,9,0
0,2,58,1364,0,0
0,2,58,1364,8,0
1,2,60,861,1,0
0,2,68,861,9,0
0,2,58,1365,0,0
0,2,58,1365,8,0
0,2,78,705,11,1
1,2,60,862,1,0
0,2,68,862,9,0
0,2,58,1366,0,0
0,2,58,1366,8,0
1,2,60,863,1,0
0,2,68,863,9,0
0,2,58,1367,0,0
0,2,58,1367,8,0
0,2,78,706,11,1
1,2,60,864,1,0
0,2,68,864,9,0
0,2,58,1368,0,0
0,2,58,1368,8,0
0,2,58,1369,0,0
0,2,58,1369,8,0
0,2,78,707,11,1
1,2,60,865,1,0
0,2,68,865,9,0
0,2,58,1370,0,0
0,2,58,1370,8,0
1,2,60,866,1,0
0,2,68,866,9,0
0,2,58,1371,0,0
0,2,58,1371,8,0
0,2,78,708,11,1
1,2,60,867,1,0
0,2,68,867,9,0
0,2,58,1372,0,0
0,2,58,1372,8,0
1,2,60,868,1,0
0,2,68,868,9,0
0,2,58,1373,0,0
0,2,58,1373,8,0
0,2,78,709,11,1
1,2,60,869,1,0
0,2,68,869,9,0
0,2,58,1374,0,0
0,2,58,1374,8,0
1,2,60,870,1,0
0,2,68,870,9,0
0,2,58,1375,0,0
0,2,58,1375,8,0
0,2,78,710,11,1
1,2,60,871,1,0
0,2,68,871,9,0
0,2,58,1376,0,0
0,2,58,1376,8,0
1,2,60,872,1,0
0,2,68,872,9,0
0,2,58,1377,0,0
0,2,58,1377,8,0
0,2,78,711,11,1
1,2,60,873,1,0
0,2,68,873,9,0
0,2,58,1378,0,0
0,2,58,1378,8,0
1,2,60,874,1,0
0,2,68,874,9,0
0,2,58,1379,0,0
0,2,58,1379,8,0
0,2,78,712,11,1
1,2,60,875,1,0
0,2,68,875,9,0
0,2,58,1380,0,0
0,2,58,1380,8,0
1,2,60,876,1,0
0,2,68,876,9,0
0,2,58,1381,0,0
0,2,58,1381,8,0
0,2,78,713,11,1
1,2,60,877,1,0
0,2,68,877,9,0
0,2,58,1382,0,0
0,2,58,1382,8,0
0,2,58,1383,0,0
0,2,58,1383,8,0
0,2,78,714,11,1
0,2,58,1384,0,0
0,2,58,1384,8,0
0,2,58,1385,0,0
0,2,58,1385,8,0
0,2,78,715,11,1
1,2,60,878,1,0
0,2,68,878,9,0
0,2,58,1386,0,0
0,2,58,1386,8,0
1,2,60,879,1,0
0,2,68,879,9,0
0,2,58,1387,0,0
0,2,58,1387,8,0
0,2,78,716,11,1
1,2,60,880,1,0
0,2,68,880,9,0
0,2,58,1388,0,0
0,2,58,1388,8,0
1,2,60,881,1,0
0,2,68,881,9,0
0,2,58,1389,0,0
0,2,58,1389,8,0
0,2,78,717,11,1
1,2,60,882,1,0
0,2,68,882,9,0
0,2,58,1390,0,0
0,2,58,1390,8,0
1,2,60,883,1,0
0,2,68,883,9,0
0,2,58,1391,0,0
0,2,58,1391,8,0
0,2,78,718,11,1
1,2,60,884,1,0
0,2,68,884,9,0
0,2,58,1392,0,0
0,2,58,1392,8,0
1,2,60,885,1,0
0,2,68,885,9,0
0,2,58,1393,0,0
0,2,58,1393,8,0
0,2,78,719,11,1
1,2,60,886,1,0
0,2,68,886,9,0
0,2,58,1394,0,0
0,2,58,1394,8,0
1,2,60,887,1,0
0,2,68,887,9,0
0,2,58,1395,0,0
0,2,58,1395,8,0
0,2,78,720,11,1
1,2,60,888,1,0
0,2,68,888,9,0
0,2,58,1396,0,0
0,2,58,1396,8,0
0,2,58,1397,0,0
0,2,58,1397,8,0
0,2,78,721,11,1
0,2,58,1398,0,0
0,2,58,1398,8,0
0,2,58,1399,0,0
0,2,58,1399,8,0
0,2,78,722,11,1
0,2,58,1400,0,0
0,2,58,1400,8,0
1,2,78,44448,11,0
1,2,60,23331,0,0
1,2,60,889,1,0
0,2,68,889,9,0
0,2,58,1401,0,0
0,2,58,1401,8,0
0,2,78,723,11,1
1,2,60,890,1,0
0,2,68,890,9,0
0,2,58,1402,0,0
0,2,58,1402,8,0
1,2,60,891,1,0
0,2,68,891,9,0
0,2,58,1403,0,0
0,2,58,1403,8,0
0,2,78,724,11,1
1,2,60,892,1,0
0,2,68,892,9,0
0,2,58,1404,0,0
0,2,58,1404,8,0
1,2,60,893,1,0
0,2,68,893,9,0
0,2,58,1405,0,0
0,2,58,1405,8,0
0,2,78,725,11,1
1,2,60,894,1,0
0,2,68,894,9,0
0,2,58,1406,0,0
0,2,58,1406,8,0
1,2,60,895,1,0
0,2,68,895,9,0
0,2,58,1407,0,0
0,2,58,1407,8,0
0,2,78,726,11,1
1,2,60,896,1,0
0,2,68,896,9,0
0,2,58,1408,0,0
0,2,58,1408,8,0
1,2,60,897,1,0
0,2,68,897,9,0
0,2,58,1409,0,0
0,2,58,1409,8,0
0,2,78,727,11,1
0,2,58,1410,0,0
0,2,58,1410,8,0
0,2,58,1411,0,0
0,2,58,1411,8,0
0,2,78,728,11,1
0,2,58,1412,0,0
0,2,58,1412,8,0
0,2,58,1413,0,0
0,2,58,1413,8,0
0,2,78,729,11,1
1,2,78,44449,11,0
1,2,60,23332,0,0
0,2,58,1414,0,0
0,2,58,1414,8,0
1,2,60,23333,0,0
1,2,60,898,1,0
0,2,68,898,9,0
0,2,58,1415,0,0
0,2,58,1415,8,0
0,2,78,730,11,1
1,2,60,899,1,0
0,2,68,899,9,0
0,2,58,1416,0,0
0,2,58,1416,8,0
1,2,60,900,1,0
0,2,68,900,9,0
0,2,58,1417,0,0
0,2,58,1417,8,0
0,2,78,731,11,1
1,2,60,901,1,0
0,2,68,901,9,0
0,2,58,1418,0,0
0,2,58,1418,8,0
1,2,60,902,1,0
0,2,68,902,9,0
0,2,58,1419,0,0
0,2,58,1419,8,0
0,2,78,732,11,1
1,2,60,903,1,0
0,2,68,903,9,0
0,2,58,1420,0,0
0,2,58,1420,8,0
1,2,60,904,1,0
0,2,68,904,9,0
0,2,58,1421,0,0
0,2,58,1421,8,0
0,2,78,733,11,1
0,2,58,1422,0,0
0,2,58,1422,8,0
0,2,58,1423,0,0
0,2,58,1423,8,0
0,2,78,734,11,1
0,2,58,1424,0,0
0,2,58,1424,8,0
1,2,78,44450,11,0
1,2,60,23334,0,0
0,2,58,1425,0,0
0,2,58,1425,8,0
0,2,78,735,11,1
0,2,58,1426,0,0
0,2,58,1426,8,0
1,2,60,23335,0,0
0,2,58,1427,0,0
0,2,58,1427,8,0
0,2,78,736,11,1
1,2,78,44451,11,0
1,2,60,23336,0,0
0,2,58,1428,0,0
0,2,58,1428,8,0
1,2,60,23337,0,0
0,2,58,1429,0,0
0,2,58,1429,8,0
0,2,78,737,11,1
1,2,78,44452,11,0
1,2,60,23338,0,0
0,2,58,1430,0,0
0,2,58,1430,8,0
1,2,60,23339,0,0
1,2,60,905,1,0
0,2,68,905,9,0
0,2,58,1431,0,0
0,2,58,1431,8,0
0,2,78,738,11,1
1,2,60,906,1,0
0,2,68,906,9,0
0,2,58,1432,0,0
0,2,58,1432,8,0
1,2,60,907,1,0
0,2,68,907,9,0
0,2,58,1433,0,0
0,2,58,1433,8,0
0,2,78,739,11,1
1,2,60,908,1,0
0,2,68,908,9,0
0,2,58,1434,0,0
0,2,58,1434,8,0
1,2,60,909,1,0
