Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,68,65318,9,0.00020199999999981344,0
0,2,60,60856,0,0.0022009999999994534,1
0,2,60,60855,0,0.014000000000001123,1
0,2,60,60858,0,0.013018999999999892,1
0,2,60,60861,0,0.005976999999999677,1
0,2,60,60860,0,0.008024000000000697,1
1,2,58,65319,1,0.011890999999998542,0
0,2,68,65319,9,0.0002510000000004453,0
0,2,60,60859,0,0.001848000000000738,1
0,2,60,60857,0,0.01699099999999909,1
1,2,58,65320,1,0.017924000000000717,0
0,2,60,60856,0,8.399999999930685e-05,1
0,2,68,65320,9,0.00015699999999974068,0
0,2,78,63199,11,0.00727499999999992,0
0,2,60,60862,0,5.400000000044258e-05,1
0,2,60,60855,0,0.00650800000000018,1
0,2,60,60858,0,0.01800200000000096,1
1,2,58,65321,1,0.0006699999999995043,0
0,2,68,65321,9,0.00019299999999944362,0
1,2,58,65322,1,0.007535999999999987,0
0,2,68,65322,9,0.00021700000000102193,0
0,2,60,60861,0,0.010381999999999891,1
0,2,60,60860,0,0.013002999999999432,1
0,2,60,60863,0,0.007014999999999105,1
1,2,58,65323,1,0.0036540000000009343,0
0,2,68,65323,9,0.0002410000000008239,0
0,2,60,60859,0,0.0020919999999993166,1
0,2,60,60857,0,0.01699799999999918,1
0,2,60,60856,0,0.01208100000000023,1
1,2,58,65324,1,0.003863000000000838,0
0,2,68,65324,9,0.00019399999999869522,0
0,2,60,60862,0,0.00886300000000162,1
0,2,78,63200,11,0.01574199999999948,0
0,2,60,60864,0,5.099999999913507e-05,1
0,2,60,60855,0,0.00021599999999999397,1
0,2,60,60858,0,0.012984000000001217,1
0,2,60,60861,0,0.016021000000000285,1
0,2,60,60860,0,0.013994999999999536,1
0,2,60,60865,0,0.01296799999999898,1
0,2,60,60863,0,0.0020150000000001,1
1,2,58,65325,1,0.006657999999999831,0
0,2,68,65325,9,0.0002240000000011122,0
0,2,60,60859,0,0.007120999999999711,1
0,2,60,60857,0,0.01900299999999966,1
0,2,60,60856,0,0.015995000000000203,1
0,2,78,63201,11,0.01346500000000006,0
0,2,60,60866,0,5.200000000016303e-05,1
0,2,60,60862,0,0.0004849999999994026,1
0,2,60,60864,0,0.017998000000000403,1
0,2,60,60855,0,0.014006999999999437,1
0,2,60,60858,0,0.012996000000001118,1
1,2,58,65326,1,0.005206999999998629,0
0,2,68,65326,9,0.0002420000000000755,0
0,2,60,60861,0,0.007551000000001196,1
0,2,60,60867,0,0.005013999999999186,1
0,2,60,60860,0,0.008992000000001,1
0,2,60,60865,0,0.023995999999998574,1
1,2,58,65327,1,0.012356000000000478,0
0,2,68,65327,9,0.0002089999999999037,0
0,2,60,60863,0,0.0034489999999998133,1
0,2,60,60859,0,0.013988000000001222,1
0,2,78,63202,11,0.0014089999999988834,0
0,2,60,60868,0,5.200000000016303e-05,1
0,2,60,60857,0,0.01253700000000002,1
0,2,60,60856,0,0.016004000000000573,1
0,2,60,60866,0,0.02500199999999886,1
0,2,60,60869,0,0.009972000000001202,1
1,2,58,65328,1,0.0008710000000000662,0
0,2,68,65328,9,0.00019299999999944362,0
0,2,60,60862,0,0.001955000000000595,1
0,2,60,60864,0,0.012007999999999797,1
0,2,60,60855,0,0.016002000000000294,1
0,2,60,60858,0,0.016992000000000118,1
0,2,78,63203,11,0.008409999999999584,0
0,2,60,60870,0,5.099999999913507e-05,1
0,2,60,60861,0,0.004632000000000858,1
0,2,60,60867,0,0.012909999999999755,1
1,2,58,65329,1,0.009088000000000207,0
0,2,68,65329,9,0.00024099999999904753,0
0,2,60,60860,0,0.007670000000000954,1
0,2,60,60865,0,0.012995999999999341,1
0,2,60,60871,0,0.01598700000000086,1
0,2,60,60863,0,0.0060149999999996595,1
0,2,60,60859,0,0.013018999999999892,1
0,2,60,60868,0,0.01797600000000088,1
0,2,60,60857,0,0.013005999999998963,1
1,2,58,65330,1,0.006664999999999921,0
0,2,68,65330,9,0.0007009999999993966,0
0,2,60,60856,0,0.005631000000001052,1
0,2,78,63204,11,0.0008940000000006165,0
0,2,60,60872,0,2.4999999999053557e-05,1
0,2,60,60866,0,0.011095000000000965,1
0,2,60,60869,0,0.012002999999999986,1
0,2,60,60862,0,0.013982999999999635,1
1,2,58,65331,1,0.008445000000000036,0
0,2,68,65331,9,0.00016399999999983095,0
0,2,60,60864,0,0.005398999999998821,1
0,2,60,60873,0,0.012717000000000311,1
0,2,60,60855,0,0.00028700000000014825,1
0,2,60,60858,0,0.011988000000000554,1
0,2,60,60870,0,0.014003000000000654,1
0,2,60,60861,0,0.013005999999998963,1
1,2,58,65332,1,0.0005450000000006838,0
0,2,68,65332,9,0.00018599999999935335,0
0,2,60,60867,0,0.016256999999999522,1
0,2,78,63205,11,0.00790800000000047,0
0,2,60,60874,0,2.899999999961267e-05,1
0,2,60,60860,0,0.006071000000000382,1
