Time,Source,Destination,Protocol,Length,SequenceID,MessageType
530.070122,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42894,Announce
530.070154,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20252,Sync
530.124747,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14212,Sync
530.124778,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14212,Follow_Up
530.133948,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20253,Sync
530.168699,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41771,Announce
530.187251,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14213,Sync
530.187276,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14213,Follow_Up
530.187280,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7107,Announce
530.198116,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42895,Announce
530.198151,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20254,Sync
530.249756,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14214,Sync
530.249787,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14214,Follow_Up
530.261964,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20255,Sync
